2015,Chevrolet #67 CFH Racing IndyCar
2015,Chevrolet #9 Target Chip Ganassi Racing IndyCar
2015,Chevrolet #1 Team Penske IndyCar
2015,Honda #25 Andretti Autosport IndyCar
2015,Honda #15 Rahal Letterman Lanigan Racing IndyCar
2015,Honda #27 Andretti Autosport IndyCar
2015,Honda #28 Andretti Autosport IndyCar
2015,Honda #14 AJ Foyt Enterprises IndyCar
2015,Honda #7 Schmidt Peterson Motorsports IndyCar
2015,Honda #5 Schmidt Peterson Motorsports IndyCar
2015,Lotus E23
